,step,cost
3665,34000.0,128.713623047
3666,33000.0,128.997009277
3667,32000.0,129.552261353
3668,31000.0,130.323547363
3669,30000.0,130.922714233
3670,29000.0,131.497955322
3671,28000.0,131.882019043
3672,27000.0,132.588256836
3673,26000.0,133.350952148
3674,25000.0,134.323730469
3675,24000.0,135.051040649
3676,23000.0,136.441192627
3677,22000.0,137.039611816
3678,21000.0,137.755126953
3679,20000.0,138.498641968
3680,19000.0,139.554138184
3681,18000.0,140.910690308
3682,17000.0,142.48236084
3683,16000.0,144.286743164
3684,15000.0,146.019271851
3685,14000.0,147.758834839
3686,13000.0,149.795684814
3687,12000.0,151.581512451
3688,11000.0,153.773391724
3689,10000.0,157.24911499
3690,9000.0,162.300704956
3691,8000.0,168.561950684
3692,7000.0,179.841873169
3693,6000.0,185.944366455
3694,5000.0,191.798828125
3695,4000.0,201.362854004
3696,3000.0,213.040924072
3697,2000.0,225.922027588
3698,1000.0,249.91897583
3699,0.0,578.590881348
